A,B
7013.394304,3502.348688
6663.35834,3941.933594
6286.34593,4356.035835
6174.104187,4593.572507
6191.170333,4608.484986
6279.532458,4540.335461
6404.898377,4089.565626
6740.170267,3616.589603
7406.248591,3300.063651
8288.911707,3102.535362
8521.126018,2992.25829
8189.586022,2931.054099
7879.051974,3000.267138
7507.97219,3090.442748
7150.188387,3278.904765
6828.835024,3333.059811
6573.324676,3462.236808
6391.357517,3310.8975
6381.895261,3138.772484
6661.565955,3032.012472
7292.208698,2937.712895
7641.58128,2880.591821
7638.56525,2900.900079
7570.993658,3172.570772
7282.996093,3581.801022
6842.445421,4204.120232
6480.868581,4793.686254
6235.381494,5066.290685
6223.692005,5204.470241
6322.865423,5001.317625
6496.614262,4319.801733
6882.391956,3754.076561
7520.532516,3399.462437
8415.457101,3178.558926
8630.095382,3075.02781
8167.719323,3056.072673
7631.452827,3167.253524
7208.38676,3586.003119
6840.443857,4239.80864
6523.026176,4631.606477
6294.00661,4161.817908
6102.578086,3797.339763
6053.724448,3730.514519
6292.043203,3616.643177
6895.323617,3661.879694
7276.056798,3738.179856
7299.529441,3925.255551
7268.802908,4624.412762
7037.392694,4737.114179
6577.340308,5108.210465
6107.445664,5666.873642
5876.294801,5873.986227
5706.642905,5941.637526
5605.683047,5624.268432
5590.492234,4839.477884
5728.996882,4130.940402
6129.892972,3748.138512
6783.701069,3492.162039
6954.6022,3337.942611
6830.5384,3291.311412
6773.733499,3364.553421
6744.455909,3806.77649
6680.949265,4507.828812
6625.993013,4918.236485
6588.734812,4489.561805
6545.290479,4124.807774
6528.39587,3901.6556
6676.937644,3790.102634
7016.858763,3949.411677
7143.779971,3799.918095
7077.8685,4012.740851
6939.250216,4343.146917
6665.524841,4445.028995
6230.935919,5096.631323
5794.851674,5737.774982
5487.001864,5934.740586
5335.62978,6024.907601
5268.353283,5683.947726
5325.66998,4994.670512
5527.288394,4256.841812
5991.471077,3782.69492
6715.672079,3536.780751
7027.846035,3382.753769
7059.499286,3356.446236
7157.249984,3451.474904
7233.00949,3878.361581
7227.728184,4546.17515
7219.014906,4868.183874
7192.205541,4637.054214
7220.183333,4233.889877
7275.481637,4189.060811
7467.727161,4228.202607
7829.38809,4457.446812
7843.727134,4237.77155
7685.30511,4727.624424
7520.680183,4852.211123
7285.448708,4981.512839
6885.422223,5805.207879
6490.78992,6180.911942
6155.708067,6209.419217
6008.795631,6407.702508
5955.255943,5981.289123
5970.437322,5184.400148
6075.796579,4560.778046
6300.526988,4140.885545
6634.799167,3782.703102
6959.012772,3581.964777
7314.792876,3493.258658
7565.733627,3572.493381
7703.174973,4012.658342
7701.754133,4718.381943
7643.332481,4982.392185
7555.602213,4882.77119
7520.832842,4431.744873
7553.531872,4332.220349
7689.398466,4162.140864
7984.91695,4174.744395
8106.113055,4278.930314
8011.596517,4994.922023
7900.141569,5177.995355
7694.203941,5360.922687
7383.36815,5918.143202
7036.016472,6089.316923
6871.568282,6041.091459
6706.559162,6193.541097
6623.136424,5754.997434
6596.378367,5074.200257
6677.3055,4408.39142
6840.171749,3963.218241
7082.431004,3702.377705
7358.893793,3562.176789
7586.26121,3498.180161
7643.803973,3619.424499
7368.545006,3984.491802
7005.772764,4662.071471
6692.94058,4970.41653
6402.884261,4938.070484
6212.734531,4627.592601
6093.138251,4313.283131
6190.623026,4293.487125
6773.26684,4425.327251
7209.748189,4353.707594
7443.299773,4501.049798
7507.619832,5026.369802
7426.928367,4978.270953
7093.55348,5538.007869
6783.564279,5992.041902
6629.048679,5925.078014
6596.174771,5993.800344
6706.776096,5647.103672
6870.93608,5142.690302
7225.833416,4563.813761
7872.659404,4121.677697
8729.561262,3904.307721
8974.954117,3814.979241
8480.341243,3690.907656
7882.950398,3652.954005
7376.873789,3834.780993
6923.11884,4114.139727
6567.390146,4418.82374
6281.119166,4658.594654
6087.113072,4713.01055
5976.999378,5572.077176
6081.62552,5365.471658
6636.364298,5459.005893
7177.058939,4794.808079
7306.303316,4224.529829
7350.311818,3898.62734
7228.309489,4187.168724
6871.83379,4923.855876
6503.808512,5169.544673
6376.586109,5183.265012
6380.165144,5175.533126
6449.009488,4880.242241
6588.809614,4437.402542
6911.027063,3928.364969
7535.493562,3638.401179
8359.458509,3388.916156
8535.916108,3246.019023
8109.339498,3177.248939
7615.309347,3121.26524
7146.986597,3163.175076
6783.620234,3322.02888
6508.98393,3377.839017
6362.595157,3689.88576
6288.97054,3966.769548
6278.976551,3590.581353
6466.117021,3732.409938
7013.802657,3290.434916
7280.557621,3345.59669
7275.36503,3492.392949
7208.930876,3813.135561
6946.10009,3772.378284
6440.171187,4413.755354
5983.524669,4679.308881
5674.821843,5047.020449
5539.767396,5136.208068
5494.183893,4705.415982
5488.355414,4198.742952
5698.38066,3604.929141
6154.780946,3181.239113
6863.711977,3011.755313
7065.721923,2923.405425
6916.992499,2897.489157
6824.6524,3108.220701
6719.842607,3763.118582
6553.512423,4334.616564
6376.216625,4531.20704
6223.94384,4324.529493
6080.815811,3730.633881
6009.859304,3560.077908
6095.344815,3271.051409
6504.325298,3266.84172
6766.37159,4288.257161
6693.822299,5211.376745
6577.6311,5427.507761
6291.45639,5282.701047
5834.355865,5363.631575
5362.797021,5671.796429
4979.178829,5650.265177
4791.632194,5762.361188
4677.005029,5347.605813
4635.150134,4615.350507
4750.731314,3900.57345
5131.363968,3406.45646
5796.2199,3357.849587
6065.293502,3328.958567
6000.268171,3196.004181
5986.924531,3283.309548
5981.095528,3715.843074
5964.436648,4375.869195
5928.762794,4628.000789
5929.063572,4420.332473
5915.781286,4033.46816
5952.379233,3814.433663
6184.749337,3492.46434
6685.707908,3580.6367
7013.002211,3296.757248
7085.645674,3621.981201
7068.103294,3649.727861
6897.67023,4041.93876
6546.523018,4312.018056
6148.244206,5046.512999
5892.152991,5281.965501
5753.431323,5539.464209
5719.417172,5079.636468
5799.02294,4417.188545
6056.049338,3760.11359
6605.264366,3442.267745
7376.75749,3226.88309
7744.087339,3049.520919
7758.246117,3017.29085
7811.930451,3122.760219
7872.809523,3528.446478
7866.201153,4185.714605
7811.444048,4539.943755
7722.693322,4269.53568
7657.489428,3971.884847
7571.890737,3558.790341
7618.726554,3752.376108
7841.637016,3687.460784
7794.363153,3889.330137
7559.820883,4274.063552
7372.192771,4336.537442
7102.959021,4463.462702
6731.18574,4893.676235
6424.66825,5312.047961
6206.766739,5508.790776
6120.700581,5703.598484
6081.571413,5274.557063
6146.47653,4632.368138
6316.190757,3888.851792
6646.884837,3440.413125
7114.59463,3197.234898
7473.27161,3118.773273
7546.778485,3090.588662
7328.807194,3183.45584
7010.154144,3617.282225
6633.302408,4257.641304
6241.068854,4474.676177
5884.330676,4227.05127
5643.16825,4043.301486
5514.888099,3764.072246
5570.500387,3957.743483
5982.161698,3703.666808
6357.446146,3809.590235
6439.286119,4165.569995
6499.67706,4543.983176
6522.587722,4700.740959
6440.4087,5002.612329
6292.558986,5471.143719
6167.196253,5533.742162
6110.54389,5707.680846
6109.352312,5396.038757
6066.23383,4764.325784
6108.968451,4137.002717
6231.22356,3774.031328
6474.531143,3536.051445
6754.329173,3399.298892
6916.463486,3332.290427
6838.489972,3426.90914
6646.16506,3808.839696
6365.948843,4347.723314
5997.43964,4587.598166
5794.280655,4439.991524
5679.410299,4076.004815
5670.058169,3708.058971
5765.891765,3856.650899
6218.60509,4129.121453
6496.575604,3661.652204
6508.143361,4122.433857
6450.328542,4679.287224
6293.92678,4553.865761
5925.442538,5257.060058
5542.30229,5387.172342
5305.3818,5437.425879
5207.339137,5414.450598
5263.341316,5343.205247
5359.452716,4674.71148
5660.020463,4114.6167
6220.30602,3727.034939
7010.556491,3540.922821
7324.962214,3401.360142
7215.095908,3361.126091
7143.021957,3392.480388
6990.052674,3485.998967
6828.727063,3703.942398
6681.779934,4075.048259
6538.893211,4331.548826
6431.435624,4436.167662
6330.885094,3947.501141
6405.354177,3457.170656
6887.322568,3378.107154
7253.091371,3474.362193
7275.992636,3662.69861
7241.059973,3783.040872
7027.582078,4376.554304
6607.542368,5177.146533
6181.892144,5676.813512
5930.450641,5223.567918
5899.350513,5325.493241
5961.716543,5045.215163
6106.391408,4635.947633
6432.566199,4121.022278
7062.578597,3755.091669
7887.675959,3539.411622
8158.55683,3355.975565
7876.168643,3276.707768
7463.792201,3286.738256
7052.432316,3383.568156
6728.419021,3590.298489
6349.191697,3978.497142
6114.899615,4260.426306
5921.233326,4147.451036
5806.691518,3839.964926
5870.180495,3721.006302
6363.261339,3509.237958
6735.906963,3415.92362
6766.382687,3427.645392
6741.52206,3660.498645
6515.803399,3939.963729
6087.67242,4571.247776
5623.517311,5089.29792
5209.156289,5368.251161
5049.760419,5440.248359
4949.74877,5096.114333
4939.909344,4450.773263
5113.9159,3801.70664
5547.115796,3439.841718
6218.375451,3176.142365
6490.952076,3054.802634
6411.492401,3012.297108
6418.855981,3098.35925
6429.979259,3522.762071
6347.454111,4282.927353
6194.107693,4558.063932
6095.381509,4325.505104
6013.727064,3985.396352
5997.172314,3915.207891
6062.805823,4045.724103
6430.179653,3738.586715
6699.073358,3640.716728
6639.276638,3645.45111
6550.713664,3882.453311
6304.370206,4132.617522
5936.478412,4671.85769
5510.726748,5316.105737
5237.356049,5455.015479
5085.714523,5679.200793
5052.68597,5215.200837
5126.491864,4442.099691
5398.999889,3844.801847
5959.129102,3533.693172
6753.441112,3312.992244
7134.181043,3202.932848
7006.682323,3188.896004
6867.787633,3310.307901
6722.390587,3740.877849
6547.375163,4350.878058
6379.646412,4738.071174
6253.596353,4601.938746
6158.152072,4026.85085
6080.244191,3746.31144
6182.880631,3649.087347
6605.401898,3836.532701
6999.610238,3670.405176
7037.316605,4109.061899
7015.608978,4576.216076
6854.604359,4708.339247
6521.573373,5051.031639
6150.679806,5841.297647
5893.345044,6739.197111
5779.306553,6195.23702
5749.733221,5498.645174
5845.857655,4845.913709
6111.66386,4201.002818
6641.029824,3783.804363
7343.851663,3606.165534
7673.45431,3442.844907
7510.49126,3287.505006
7185.4561,3396.259397
6842.305503,3773.06481
6500.352102,4448.734811
6186.884315,4838.834093
5963.074816,4804.593495
5825.540307,4063.077143
5723.87819,3612.011909
5745.856737,3452.070464
6141.813942,3477.136961
6516.09939,3292.447488
6558.490702,3338.3295
6567.787353,3512.069034
6476.376644,3828.430136
6253.52506,4384.793568
5968.53806,5016.403266
5729.692403,5267.747366
5583.62754,5437.792173
5482.278799,5008.681661
5497.952532,4384.235538
5580.911484,3704.416677
5775.613231,3344.961723
6088.981941,3161.605527
6335.824116,3078.958653
6487.587576,3019.981571
6363.257428,3181.290033
6116.949166,3594.716771
5842.597092,4218.598374
5580.26676,4600.570607
5383.078557,4277.788251
5226.895907,3741.044319
5164.5169,3523.675673
5208.851459,3277.843788
5557.972667,3247.370303
5907.069402,3246.052896
5942.453895,3659.124491
5952.086717,3914.911532
5922.226219,4057.235226
5790.524878,4433.420453
5601.191005,5039.260997
5467.200001,5187.97844
5367.718733,5359.612692
5325.067944,4962.395844
5359.418227,4348.848783
5467.417667,3739.09041
5686.951237,3410.624226
6015.630367,3177.058257
6336.437694,2987.216211
6517.957555,2987.569298
6467.057887,3110.368415
6257.027821,3635.163923
6018.311217,4572.753045
5774.980704,5428.875458
5563.788257,5587.421628
5393.255199,5597.669424
5318.64862,5112.735777
5361.513745,4880.600966
5778.978058,4592.736279
6214.300353,4406.642684
6336.114787,4279.175964
6396.090722,4210.774605
6386.686936,4375.565685
6215.478637,4627.155807
6009.826641,5298.414033
5825.076205,5436.842343
5719.751702,5541.773814
5785.984402,5221.719209
5916.390047,4740.763875
6164.133843,4314.817533
6512.944126,4085.310708
6911.95683,3734.125127
7191.429452,3534.194819
7182.834589,3503.971755
6985.972139,3490.336806
6705.52547,3667.544004
6364.45942,3970.595883
6038.07763,4256.602217
5794.093687,4464.965112
5661.390083,4598.598047
5586.553851,4475.231325
5587.986518,4107.370812
5851.455466,3883.647963
6016.011389,3808.105256
5877.30581,4357.592289
5767.303878,4469.03627
5650.168155,4617.751251
5450.035223,5204.371734
5166.27414,5470.606379
4846.366354,5543.42708
4665.393151,5570.117448
4534.405495,5142.106884
4459.15195,4725.059466
4477.031095,4218.754934
4578.059236,3685.120007
4739.810399,3447.356622
4934.595451,3352.901561
5147.771803,3309.746436
5339.780956,3315.113528
5437.972953,3399.12726
5439.351523,3620.556299
5333.864508,3862.911191
5223.910607,4113.504432
5123.078748,4130.122605
5052.358674,3827.974409
5050.832801,3562.692924
5282.669969,3357.849425
5449.754471,3341.565875
5383.969968,3297.625998
5310.963706,3708.2607
5205.82423,4161.987215
4963.845781,4805.326869
4662.244443,5352.71937
4408.03709,5643.707747
4244.9316,5711.620713
4162.747527,5314.739594
4150.249092,4725.535575
4299.046421,3985.006566
4569.376327,3637.840364
4965.953651,3414.637557
5280.12904,3319.296392
5475.974703,3304.191131
5672.619873,3399.58065
5846.370431,3791.178515
5914.27863,4444.852004
5939.52267,4944.51683
5902.860914,4555.856838
5861.538954,4150.396467
5918.744787,3949.33565
5981.289924,3890.313296
6118.386488,3943.124049
6166.271526,4196.534994
6034.184387,4990.420179
5870.583609,4693.617266
5670.008053,4769.137986
5337.952963,5305.515485
4996.946165,5893.812438
4788.410593,6138.133652
4643.011038,6273.291231
4590.944778,5829.678311
4596.157337,5089.535156
4718.981056,4359.897326
5034.628274,3907.062234
5478.929393,3656.136344
5809.754099,3540.41051
5866.610243,3497.062196
5874.31346,3552.793812
5896.384947,3934.858154
5847.938168,4634.649255
5762.017122,4981.782206
5668.608796,4826.164137
5596.566891,4634.998151
5534.026535,4804.880631
5615.25417,4341.639234
6024.144648,4470.365594
6480.43812,4575.208661
6575.927548,5129.622014
6575.136148,5664.81971
6488.119187,5944.560548
6314.131037,6972.152226
6076.168499,7363.358652
5891.434409,6915.251501
5842.644575,6730.301255
5870.440731,6051.630468
6008.222339,5217.958688
6277.928212,4428.366204
6774.407742,4011.067457
7375.139629,3836.281085
7745.111825,3760.235915
7789.33257,3646.37498
7716.076407,3741.426495
7580.256347,4079.770514
7246.371344,4626.878325
6909.300684,4920.421593
6608.771282,4446.228567
6437.643816,4095.784968
6341.16857,4027.978629
6438.489376,3710.605304
6946.318738,3757.417553
7394.29972,3624.086426
7441.488038,3971.37096
7432.954144,4115.723316
7306.608926,4145.975321
7023.177894,4749.324569
6733.378754,5528.674524
6566.199744,5678.964072
6473.522569,5702.801891
6454.665608,5121.594254
6478.365376,4389.481626
6592.020783,3768.39105
6800.71144,3386.812161
7105.563747,3236.874108
7420.577333,3127.528686
7721.38823,3040.114673
7962.139987,3096.034602
8024.390208,3548.217294
7947.633069,4338.973541
7766.6011,4758.557897
7505.257959,4710.421365
7261.258248,4543.881893
7162.239307,4100.865099
7217.602807,4378.738626
7569.68782,4372.498334
7842.369594,3715.066875
7832.72494,4086.849639
7782.720289,4128.718352
7617.009539,4520.933667
7347.325489,4946.266401
7045.747876,5223.85743
6802.936262,5302.790415
6655.644379,5379.481044
6598.5811,4841.407109
6605.728723,4233.478397
6660.844968,3672.668091
6788.986063,3338.66868
6955.945483,3157.920297
7147.305839,3059.237849
7353.539797,3005.395479
7540.346151,3114.915762
7632.240539,3564.589167
7628.10363,4194.363029
7536.464082,4555.235982
7377.980038,4482.215582
7197.474467,4181.023368
7101.528711,4009.089395
7171.941957,3589.746429
7476.311276,3464.461425
7594.273134,3381.025481
7537.842222,3362.697995
7448.759041,3489.631523
7245.020968,3587.803001
6896.383366,4196.771549
6537.416767,4654.242981
6185.829276,4833.907682
6049.201376,4937.72057
6011.282916,4550.766942
